time,gate,car.id,population,carType,duration
1437945900,C3,20155026015047-456,20,2,438600
1437945960,C3,20151426021410-715,21,1,451860
1437947220,C3,20153726023718-952,22,1,177540
1437947760,C3,20152926022953-770,23,1,143160
1437949980,C3,20155526025520-19,24,1,235020
1437950580,C3,20154126024158-664,25,2,150240
1437951720,C3,20152626032621-951,26,3,411900
1437956640,C3,20152026042055-270,27,1,309300
1437961320,C3,20151722051720-973,26,1,264120
1437962940,C3,20150021080000-521,25,2,366720
1437967980,C3,20150124090106-75,24,1,89700
1437970080,C3,20150425010459-670,23,1,334380
1437974460,C3,20153624073615-56,22,1,68520
1438012620,C3,20153223113200-303,21,2,158340
1438015140,C3,20154127084151-732,22,2,117840
1438024140,C3,20155226125229-218,21,1,224040
1438026720,C3,20154127114159-870,22,2,416940
1438031040,C3,20151725041726-478,21,1,212100
1438038480,C3,20154423094459-117,20,1,848760
1438047660,C3,20154527054509-903,21,1,341940
1438048080,C3,20155724015737-87,20,1,605100
1438049280,C3,20155626095622-144,19,3,275040
1438054680,C3,20154415064448-712,18,1,1087800
1438090920,C3,20152926022953-770,17,1,62580
1438100820,C3,20154126024158-664,16,1,111360
1438117440,C3,20150228010235-447,17,2,154500
1438124760,C3,20153726023718-952,16,2,161460
1438128300,C3,20151626121657-196,15,3,116040
1438132980,C3,20154127084151-732,14,2,936000
1438147860,C3,20152317102301-124,13,2,188100
1438185000,C3,20155526025520-19,12,3,79680
1438211400,C3,20151529031505-215,13,2,60240
1438214460,C3,20155029045031-175,14,2,134220
1438216080,C3,20155129045107-400,15,2,90120
1438265940,C3,20152026042055-270,14,2,438600
1438271640,C3,20151529031505-215,13,1,451860
1438271940,C3,20150228010235-447,12,1,177540
1438289340,C3,20153730013710-947,13,1,152700
1438301280,C3,20151330041314-275,14,2,136020
1438301820,C3,20153930043916-979,15,1,704940
1438306200,C3,20155129045107-400,14,1,143160
1438348680,C3,20155029045031-175,13,1,235020
1438351200,C3,20152931062933-133,14,2,133380
1438354920,C3,20155531065512-853,15,2,365220
1438363620,C3,20152626032621-951,14,2,150240
1438373760,C3,20150924120946-229,13,3,411900
1438376100,C3,20155705025759-63,14,1,2090460
1438381440,C3,20151231031233-897,15,2,159000
1438384320,C3,20154018114036-212,14,1,309300
1438384500,C3,20155026015047-456,13,2,117840
1438388400,C3,20155431045446-47,14,1,144780
1438389600,C3,20154527054509-903,13,2,416940
1438391820,C3,20153931053905-915,14,2,476580
1438397820,C3,20151426021410-715,13,1,341940
1438434900,C3,20150201060238-845,14,2,105180
1438437300,C3,20151330041314-275,13,2,154500
1438440600,C3,20151501071532-943,14,3,786060
1438442040,C3,20153730013710-947,13,2,60240
1438443660,C3,20154127114159-870,12,2,134220
1438443960,C3,20150901080955-679,13,1,124860
1438459800,C3,20150901120957-839,14,1,610800
1438460460,C3,20151201121236-41,15,1,1190220
1438466820,C3,20153601023624-894,16,1,873120
1438477620,C3,20151001051049-770,17,1,71820
1438484580,C3,20152931062933-133,16,2,90120
1438522560,C3,20152502062553-799,17,3,1210740
1438533180,C3,20155431045446-47,16,1,152700
1438540080,C3,20150201060238-845,15,2,136020
1438540440,C3,20151231031233-897,14,1,704940
1438549440,C3,20151001051049-770,13,2,133380
1438550640,C3,20151902011959-320,14,1,112140
1438554180,C3,20155202025227-496,15,1,167280
1438558560,C3,20151002041036-991,16,1,277560
1438562580,C3,20153802043859-167,17,1,102840
1438568820,C3,20150901080955-679,16,2,365220
1438611660,C3,20150024110036-855,15,1,2090460
1438612140,C3,20153103063126-891,16,3,399360
1438613340,C3,20153703073756-936,17,1,555000
1438616820,C3,20153403083413-579,18,3,468540
1438636980,C3,20151103021143-224,19,1,114540
1438639140,C3,20152803022825-787,20,3,329280
1438662780,C3,20151902011959-320,19,2,159000
1438665420,C3,20153802043859-167,18,1,144780
1438698600,C3,20152304062326-36,19,1,465540
1438699560,C3,20154604064624-746,20,1,2525460
1438708260,C3,20150904090957-319,21,2,216360
1438720140,C3,20155531065512-853,20,2,476580
1438721460,C3,20155202025227-496,19,2,105180
1438728660,C3,20154604024619-103,20,1,368280
1438731240,C3,20150804040846-173,21,1,359040
1438751520,C3,20151103021143-224,20,3,786060
1438786980,C3,20155305065314-246,21,1,255660
1438836120,C3,20151002041036-991,20,1,124860
1438868100,C3,20152924032913-724,19,1,610800
1438868400,C3,20153931053905-915,18,1,1190220
1438871160,C3,20151726101752-323,17,1,873120
1438876140,C3,20151606081628-560,18,1,185280
1438883940,C3,20154906094920-919,19,1,213360
1438890480,C3,20153706123753-969,20,1,462960
1438899960,C3,20151506031520-642,21,2,331860
1438900920,C3,20150906030915-616,22,1,962340
1438905420,C3,20154706044711-22,23,1,54000
1438906740,C3,20154606044639-126,24,3,749040
1438924620,C3,20150904090957-319,23,1,71820
1438959420,C3,20154706044711-22,22,3,1210740
1438961400,C3,20152507072524-315,23,2,210540
1438967280,C3,20153707093749-951,24,2,119400
1438968420,C3,20152803022825-787,23,1,112140
1438982880,C3,20150007020012-126,24,1,492480
1438987020,C3,20150607030644-318,25,1,1200300
1438992720,C3,20151507041515-490,26,1,187560
1438992960,C3,20150407050402-325,27,1,451020
1438997760,C3,20153607053604-567,28,2,57300
1438999620,C3,20155807055827-460,29,2,411960
1439006760,C3,20153930043916-979,28,1,167280
1439011500,C3,20153103063126-891,27,1,277560
1439042640,C3,20155305065314-246,26,1,102840
1439055060,C3,20153607053604-567,25,3,399360
1439061420,C3,20151606081628-560,24,1,555000
1439067900,C3,20154008014020-3,25,2,268500
1439070600,C3,20150901120957-839,24,3,468540
1439079240,C3,20151308041318-416,25,1,278940
1439084460,C3,20153508053556-774,26,1,319260
1439085360,C3,20153403083413-579,25,1,114540
1439086680,C3,20153707093749-951,24,3,329280
1439090280,C3,20150804040846-173,23,1,465540
1439096940,C3,20154604024619-103,22,1,2525460
1439097300,C3,20154906094920-919,21,2,216360
1439143440,C3,20155409095404-1,22,1,290520
1439145120,C3,20152609102611-783,23,1,528960
1439151360,C3,20153909123939-465,24,3,78180
1439152920,C3,20150509010550-822,25,2,158100
1439164140,C3,20152304062326-36,24,1,368280
1439165820,C3,20151309041300-869,25,1,81180
1439168340,C3,20153703073756-936,24,1,359040
1439171940,C3,20152507072524-315,23,1,255660
1439180280,C3,20151507041515-490,22,1,185280
1439219220,C3,20153710073716-970,23,1,85020
1439226660,C3,20151501071532-943,22,1,213360
1439229540,C3,20153909123939-465,21,1,462960
1439231460,C3,20153310103325-597,22,3,1708800
1439231820,C3,20151506031520-642,21,2,331860
1439238660,C3,20152710122745-528,22,1,1486500
1439247000,C3,20151309041300-869,21,1,962340
1439253240,C3,20153010043052-895,22,2,61320
1439253720,C3,20150310050337-557,23,1,83100
1439254200,C3,20154310044352-738,24,1,255600
1439256780,C3,20155610055653-905,25,2,90960
1439304240,C3,20153710073716-970,24,1,54000
1439307840,C3,20150511080548-765,25,3,364620
1439311020,C3,20150509010550-822,24,3,749040
1439314560,C3,20153010043052-895,23,2,210540
1439316360,C3,20155511105504-943,24,1,792720
1439336400,C3,20154008014020-3,23,2,119400
1439336820,C3,20150310050337-557,22,1,492480
1439339760,C3,20152911042945-827,23,3,826740
1439339940,C3,20153601023624-894,22,1,1200300
1439347740,C3,20155610055653-905,21,1,187560
1439353440,C3,20153706123753-969,20,1,451020
1439358180,C3,20151308041318-416,19,2,57300
1439390880,C3,20155012065005-217,20,1,276780
1439393820,C3,20150112080120-851,21,2,81900
1439401500,C3,20153412103450-486,22,1,531000
1439403720,C3,20153508053556-774,21,2,411960
1439406720,C3,20154312114332-412,22,1,87120
1439411580,C3,20155807055827-460,21,2,268500
1439415840,C3,20153312023359-569,22,1,806520
1439423640,C3,20154812034822-196,23,3,342960
1439426100,C3,20153612043649-569,24,3,875340
1439433960,C3,20155409095404-1,23,1,278940
1439443980,C3,20150407050402-325,22,1,319260
1439475360,C3,20150007020012-126,21,1,290520
1439475720,C3,20150112080120-851,20,1,528960
1439491260,C3,20153013113037-790,21,1,290760
1439493840,C3,20154312114332-412,20,3,78180
1439504880,C3,20152013022053-492,21,2,245280
1439509800,C3,20154310044352-738,20,2,158100
1439560500,C3,20152314062351-552,21,1,560460
1439593500,C3,20150914030948-203,22,2,56760
1439597040,C3,20153914043919-947,23,1,401580
1439597160,C3,20150914040900-949,24,2,253980
1439650260,C3,20150914030948-203,23,1,81180
1439650680,C3,20151201121236-41,22,1,85020
1439655780,C3,20154606044639-126,21,3,1708800
1439667660,C3,20155012065005-217,20,1,1486500
1439672460,C3,20150511080548-765,19,2,61320
1439674080,C3,20152609102611-783,18,1,83100
1439732220,C3,20150516060520-936,19,2,116880
1439733300,C3,20152502062553-799,18,1,255600
1439744340,C3,20150016090035-720,19,1,77760
1439750160,C3,20152013022053-492,18,2,90960
1439757360,C3,20153716123710-632,19,1,275160
1439763300,C3,20151716021749-651,20,2,704520
1439765280,C3,20155116025119-682,21,1,60540
1439766600,C3,20154812034822-196,20,3,364620
1439774580,C3,20155216055230-781,21,1,71580
1439782020,C3,20153013113037-790,20,1,792720
1439822100,C3,20150016090035-720,19,3,826740
1439825820,C3,20155116025119-682,18,1,276780
1439839860,C3,20150017120055-53,19,2,413700
1439844780,C3,20152317012342-801,20,2,90900
1439846160,C3,20155216055230-781,19,2,81900
1439849100,C3,20150516060520-936,18,1,531000
1439851140,C3,20150914040900-949,17,1,87120
1439859000,C3,20151817051852-380,18,1,183600
1439863260,C3,20150906030915-616,17,1,806520
1439907300,C3,20154518064540-758,18,1,486660
1439908380,C3,20152018072024-196,19,1,353580
1439924460,C3,20153518113519-608,20,1,171180
1439932320,C3,20150218020205-444,21,1,365580
1439932500,C3,20153412103450-486,20,3,342960
1439935680,C3,20152317012342-801,19,3,875340
1439944140,C3,20155318045348-403,20,2,182520
1439998620,C3,20153914043919-947,19,1,290760
1439998980,C3,20154119074133-741,20,2,218880
1440001320,C3,20154419084429-25,21,1,439860
1440016320,C3,20155619125653-865,22,1,501000
1440032520,C3,20153716123710-632,21,2,245280
1440042600,C3,20151817051852-380,20,1,560460
1440095640,C3,20153518113519-608,19,2,56760
1440095640,C3,20150920110938-724,20,2,429360
1440105360,C3,20150420010418-650,21,1,961980
1440109080,C3,20155511105504-943,20,1,401580
1440120960,C3,20152314062351-552,19,2,253980
1440126660,C3,20155318045348-403,18,2,116880
1440166500,C3,20152911042945-827,17,1,77760
1440187320,C3,20150607030644-318,16,1,275160
1440189960,C3,20154221124220-61,17,1,245280
1440193800,C3,20153921023939-728,18,2,184620
1440197700,C3,20152321032356-54,19,2,1129680
1440204240,C3,20153621043606-60,20,3,219240
1440217860,C3,20154119074133-741,19,2,704520
1440222360,C3,20153312023359-569,18,1,60540
1440253560,C3,20150017120055-53,17,1,71580
1440261240,C3,20150122090127-897,18,1,452340
1440261960,C3,20152018072024-196,17,2,413700
1440269160,C3,20151322111353-436,18,3,643320
1440281160,C3,20150322020344-232,19,2,283500
1440289860,C3,20155922045901-406,20,1,309600
1440297900,C3,20150218020205-444,19,2,90900
1440301440,C3,20153612043649-569,18,1,183600
1440339720,C3,20155323065317-442,19,1,224700
1440345180,C3,20154723074706-99,20,1,709980
1440347940,C3,20153823083813-827,21,1,254400
1440348780,C3,20152123092103-610,22,1,1119480
1440356460,C3,20153223113254-722,23,1,66300
1440359280,C3,20153523113541-168,24,2,332340
1440372480,C3,20151623041622-269,25,2,60180
1440375780,C3,20152023042040-26,26,2,1127700
1440378420,C3,20153921023939-728,25,1,486660
1440393960,C3,20154518064540-758,24,1,353580
1440422760,C3,20153223113254-722,23,1,171180
1440423480,C3,20153621043606-60,22,1,365580
1440424920,C3,20153124063149-216,23,1,104760
1440432660,C3,20151623041622-269,22,2,182520
1440435240,C3,20154221124220-61,21,2,218880
1440435360,C3,20152424092415-398,22,2,182340
1440441180,C3,20154419084429-25,21,1,439860
1440444780,C3,20150024120056-588,22,1,175440
1440451020,C3,20154424014431-732,23,1,261480
1440453360,C3,20155024015031-756,24,3,373620
1440457560,C3,20154024034000-968,25,2,244800
1440463320,C3,20153224043258-562,26,2,604200
1440464940,C3,20155924055911-559,27,1,254580
1440466560,C3,20155705025759-63,26,1,501000
1440467820,C3,20151716021749-651,25,2,429360
1440517320,C3,20155619125653-865,24,1,961980
1440525000,C3,20150920110938-724,23,1,245280
1440525600,C3,20152925102939-681,24,1,87780
1440529680,C3,20153124063149-216,23,2,184620
1440532140,C3,20154425114422-810,24,2,242340
1440564420,C3,20155323065317-442,23,2,1129680
1440564660,C3,20150322020344-232,22,3,219240
1440599460,C3,20155922045901-406,21,1,452340
1440602340,C3,20153823083813-827,20,3,643320
1440613320,C3,20155326105306-68,21,1,295020
1440613380,C3,20152925102939-681,20,2,283500
1440614760,C3,20154026104009-242,21,2,584160
1440617700,C3,20152424092415-398,20,1,309600
1440620220,C3,20150024120056-588,19,1,224700
1440627480,C3,20154626024603-797,20,1,243960
1440629040,C3,20153426033412-312,21,3,345600
1440633480,C3,20155326035314-70,22,1,242760
1440638520,C3,20155026055055-745,23,3,350760
1440685920,C3,20150227070212-936,24,2,287820
1440686100,C3,20153327063301-504,25,3,139860
1440691620,C3,20153523113541-168,24,1,709980
1440696300,C3,20152527092517-772,25,1,170520
1440698400,C3,20150027100028-509,26,1,520620
1440702360,C3,20154024034000-968,25,1,254400
1440705840,C3,20151027121055-218,26,2,256920
1440712500,C3,20154424014431-732,25,1,1119480
1440713580,C3,20150122090127-897,24,1,66300
1440719520,C3,20155924055911-559,23,2,332340
1440725160,C3,20152710122745-528,22,2,60180
1440774480,C3,20154425114422-810,21,2,1127700
1440774480,C3,20153728073721-430,22,1,277200
1440782040,C3,20150328090330-172,23,1,164640
1440786060,C3,20155328105351-17,24,2,119880
1440799440,C3,20153228023246-901,25,2,190740
1440799920,C3,20154728024720-591,26,3,267600
1440825960,C3,20153327063301-504,25,1,104760
1440826980,C3,20155024015031-756,24,2,182340
1440859680,C3,20153829073814-789,25,2,303420
1440864240,C3,20150829080825-567,26,2,622440
1440866820,C3,20152527092517-772,25,1,175440
1440867840,C3,20153129093103-446,26,1,474000
1440869580,C3,20152129102151-57,27,1,612960
1440871440,C3,20154626024603-797,26,1,261480
1440872760,C3,20151629101611-370,27,1,85500
1440876240,C3,20155326035314-70,26,3,373620
1440882600,C3,20153829013850-412,27,1,870660
1440887220,C3,20152229022224-672,28,1,340680
1440894480,C3,20155929045919-954,29,2,1016580
1440905940,C3,20155328105351-17,28,2,244800
1440908340,C3,20155326105306-68,27,2,604200
1440912480,C3,20151322111353-436,26,1,254580
1440940260,C3,20153310103325-597,25,1,87780
1440945540,C3,20153430063422-994,26,1,126780
1440946680,C3,20150328090330-172,25,2,242340
1440948000,C3,20154730074747-926,26,1,311940
1440948420,C3,20151730081700-38,27,2,270960
1440958260,C3,20151629101611-370,26,1,295020
1440962760,C3,20151027121055-218,25,2,584160
1440973740,C3,20150227070212-936,24,1,243960
1440974640,C3,20153426033412-312,23,3,345600
1440989280,C3,20155026055055-745,22,1,242760
1440990180,C3,20153228023246-901,21,3,350760
1441051680,C3,20153728073721-430,20,2,287820
1441055160,C3,20154723074706-99,19,3,139860
1441067340,C3,20150420010418-650,18,1,170520
1441067520,C3,20153224043258-562,17,1,520620
1441067520,C3,20154728024720-591,16,2,256920
1441072320,C3,20153430063422-994,15,1,277200
1441136400,C3,20151401121438-732,16,3,792360
1441148220,C3,20155701025733-561,17,1,447780
1441163100,C3,20153829073814-789,16,1,164640
1441198920,C3,20154026104009-242,15,2,119880
1441219020,C3,20150027100028-509,14,2,190740
1441219380,C3,20151730081700-38,13,3,267600
1441221540,C3,20150902120906-170,14,1,266040
1441225020,C3,20154604064624-746,13,2,303420
1441227120,C3,20154202014210-253,14,2,156600
1441227900,C3,20152229022224-672,13,2,622440
1441228440,C3,20154102014133-632,14,3,89760
1441234140,C3,20155302025312-112,15,1,168960
1441243560,C3,20153002053041-801,16,1,143940
1441259940,C3,20154730074747-926,15,1,474000
1441289160,C3,20153303063323-954,16,1,96000
1441302660,C3,20151903101941-31,17,1,102300
1441304640,C3,20151303111344-23,18,1,84600
1441306920,C3,20155103115100-856,19,2,73740
1441313460,C3,20155303125323-651,20,1,191100
1441317300,C3,20155203015220-852,21,3,345600
1441318200,C3,20154102014133-632,20,1,612960
1441325580,C3,20150303040325-976,21,1,260100
1441327380,C3,20152321032356-54,20,1,85500
1441341840,C3,20153129093103-446,19,1,870660
1441380660,C3,20155103115100-856,18,1,340680
1441383720,C3,20154202014210-253,17,2,1016580
1441385160,C3,20153303063323-954,16,1,126780
1441385520,C3,20155304085320-560,17,1,343860
1441387500,C3,20153002053041-801,16,1,311940
1441389240,C3,20151303111344-23,15,2,270960
1441398900,C3,20150404010414-57,16,1,183540
1441402560,C3,20150504020535-36,17,1,273780
1441403100,C3,20155302025312-112,16,3,792360
1441404960,C3,20151903101941-31,15,1,447780
1441405260,C3,20154904024927-977,16,1,183360
1441468260,C3,20152123092103-610,15,1,266040
1441481280,C3,20151905111924-469,16,2,610920
1441482540,C3,20152129102151-57,15,2,156600
1441486680,C3,20150829080825-567,14,3,89760
1441487580,C3,20150902120906-170,13,1,168960
1441503480,C3,20152023042040-26,12,1,143940
1441504560,C3,20155303125323-651,11,1,96000
1441546800,C3,20151406061442-733,12,2,538200
1441558800,C3,20155606085604-918,13,1,365700
1441582440,C3,20150404010414-57,12,1,102300
1441585680,C3,20150303040325-976,11,1,84600
1441588620,C3,20154904024927-977,10,2,73740
1441596000,C3,20155701025733-561,9,1,191100
1441634460,C3,20152607062650-779,10,1,305820
1441646700,C3,20155407095443-656,11,2,255540
1441655820,C3,20151907121926-813,12,2,152760
1441656180,C3,20155107125121-144,13,2,544380
1441662900,C3,20155203015220-852,12,3,345600
1441672800,C3,20150707050739-597,13,2,150540
1441676340,C3,20150504020535-36,12,1,260100
1441729380,C3,20155304085320-560,11,1,343860
1441745160,C3,20150808010856-926,12,1,156780
1441748160,C3,20150408020442-543,13,1,193440
1441753260,C3,20153829013850-412,12,1,183540
1441807620,C3,20150609060600-167,13,1,126480
1441808580,C3,20151907121926-813,12,1,273780
1441823340,C3,20150707050739-597,11,1,183360
1441843440,C3,20150009040035-292,12,1,280260
1441893480,C3,20150110060107-684,13,1,631680
1441901940,C3,20150808010856-926,12,2,610920
1441902240,C3,20155407095443-656,11,2,538200
1441911060,C3,20155929045919-954,10,1,365700
1441924500,C3,20155606085604-918,9,1,305820
1441928760,C3,20151401121438-732,8,2,255540
